"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
"1",7.26723685849884,0,6.26746265371138,7.42071101725203,6.04975617335361,7.1120221143951,8.17058753466409,7.89719439790766,7.91001059715691,6.24800408591899,6.4258141571179,0,7.0988908360398,0,0,6.06059712469666,8.0185002375334,13.4837046955606,11.1815432627546,0,0,12.0689349896665,0,9.57969886744682,12.8087294173081,14.0512622312693,0,20.8500362292008,13.5196296939997,12.9453252193039,12.3103483513286,14.2545616299803,13.244455398058,11.8188922279363,10.7691842876084,9.72542777505824,0,14.1586810047477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",13.7256548202457,9.00545240348934,6.0738028864225,22.2664376987923,21.6773666413412,21.0048148087888,23.4893845946792,20.3804658400134,21.5394288898591,6.05494557338321,23.5220097189701,14.958901708055,14.8173926976689,0,0,21.3604111831195,16.7670937475952,14.0028830436413,11.6120788826915,0,0,12.5336388579655,0,9.94855685903048,13.3019184280464,14.5922938897333,0,21.1282132443835,14.0401913029695,13.4437737328596,12.7843476316188,14.8034211553676,13.75442165956,12.2739684166832,11.1838423830544,10.0998969317653,0,14.7038487298661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",20.5419946101986,11.5556830342927,10.3202278396169,22.2362203620163,20.2724006712203,20.6532461831922,23.3935492871817,21.8016151321825,23.8315082629584,10.2881866669533,22.8018227694314,10.337272384297,21.8750389817271,0,0,21.197581869507,24.7475633413083,0,0,0,0,0,0,0,0,0,0,12.4472876889705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",21.6151902220341,13.6752403246212,9.88924413045479,23.5632657311479,21.7475805561881,21.8044002588361,24.6548242326369,22.872267905674,25.2697343185369,9.85854103129647,24.6015125695796,12.2333473267498,23.2551647512787,0,0,22.8384398527214,26.3135861046594,0,0,0,0,0,0,0,0,0,0,11.9274756944516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",-2.57668711372631,-1.38183405402219,-1.33781811344572,-3.90984042337049,-3.73157036317923,-3.69604560386932,-4.1470213666222,-3.64886361631384,-3.82679865315069,-1.33366459456692,-4.03895574008536,-2.30740036443086,-2.73330722944209,0,0,-3.68183228254375,-3.09202368997294,0,0,0,0,0,0,0,0,0,0,-1.61355032004727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.672157494726138,0,-0.579686898560573,-2.02850341526604,-1.9959988013958,-1.97687729440413,-2.20063505291969,-1.81450921979637,-1.73834048944045,-0.577887146820956,-2.02922524587282,-1.27462467850946,-0.65658692190645,0,0,-1.80597267152826,-0.741642956747486,0,0,0,0,0,0,0,0,0,0,-0.699163788633792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,-1.8150480338382,-1.94256994007826,-1.78384268733817,-1.95403431704959,-1.46605589947217,-1.36144661448996,0,-1.94046607997168,-1.72372947860356,0,0,0,-1.68423348752249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,-1.56132427777229,-1.67102002380683,-1.53448109556528,-1.68088180694488,-1.26111740611997,-1.17113134884867,0,-1.66921026020818,-1.48277105238054,0,0,0,-1.44879616653735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",-1.05901864037276,-1.42705144365526,0,-1.23703568377348,-1.27329874183603,-1.10432021012669,-1.22747178980676,-1.08647246713216,-1.33454486364234,0,-1.5091949377216,-1.27658567959083,-1.25787387669902,0,0,-1.38534808813092,-1.4256104533741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",-1.05767375191246,-0.98035375942663,0,-0.91565723055785,-0.786441332094754,-1.04201052976564,-0.830889887448155,-1.15193017279408,-1.02564753106636,0,0,0,-0.952248748459191,-0.863653981677995,-0.889846772940804,-1.03613191313983,-0.824887889672814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.917592353182106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
