0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69831316696692,0.13310363130457203,0.0,0.0,0.068419670136588895,0.0,8.6934211620508197,0.44364281824326307,-0.085887229296990303,0.0,6.6669189587791395,0.3321278215297418,0.14121359910316836,7.1315629401548897,7.5090060177141105,-0.080673154873879119,6.2201504391222695,0.17104635290254624,6.5877192399649802,0.0,6.3705156236239411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,-1.1448382157108998,0.0,0.0,-1.08320155584684,0.0,0.49893714715658755,-1.14725951535702,-1.1291961168276499,0.0,0.0039499294665984808,0.3321278215297418,0.0,0.0,0.0,0.0,0.096267968699636705,0.17104635290254624,-1.1883492627209999,0.0,0.30950421256377947,0.0,0.0,0.0,0.0,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,0.13310363130457203,0.0,0.0,0.068419670136588895,0.0,0.49893714715658755,-1.4374556623258501,-0.085887229296990303,0.0,-1.2257098721030699,0.3321278215297418,0.0,0.0,0.0,0.0,-1.67932714013505,-1.2590952529973898,-0.15557288970872207,0.0,0.30950421256377947,0.0,0.0,0.0,0.0,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,0.13310363130457203,0.0,0.0,-1.0038265477374599,0.0,-0.95562130991309802,-1.06319045836251,-1.0464507122937801,0.0,0.0039499294665984808,0.3321278215297418,0.0,0.0,0.0,0.0,0.096267968699636705,0.17104635290254624,-0.15557288970872207,0.0,0.30950421256377947,0.0,0.0,0.0,0.0,0.0,0.0,-1.1938464887405702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,0.13310363130457203,0.0,0.0,0.068419670136588895,0.0,0.49893714715658755,-1.6829592934987301,-1.65646139653625,0.0,0.0039499294665984808,0.3321278215297418,0.0,0.0,0.0,0.0,0.096267968699636705,-1.4741366380674801,-1.74323543090973,0.0,0.30950421256377947,0.0,0.0,0.0,0.0,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,-3.7217422674696601,-0.68965064565047207,0.097513732206036624,0.068419670136588895,0.21046360956925883,-3.7523639968481102,0.44364281824326307,-3.3239613890169002,0.043954593451892017,-3.2042602891019203,-3.7817976563936297,-1.69327959678096,-1.7972511987042299,-1.69750559588703,-0.080673154873879119,0.096267968699636705,-2.7068589646865999,-0.15557288970872207,0.14406220236536652,-3.6258184619648497,-0.0051213511421290669,-0.72786353249090296,-0.60390106282647305,0.12342985731105813,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,-4.21179289803655,-1.2311770780451698,-1.28960382278685,0.068419670136588895,-0.94413062546948701,0.49893714715658755,-4.2052841574872204,-0.085887229296990303,-0.85867075607840915,0.0039499294665984808,-4.2359915612175598,-2.4415399339595298,-2.6164498025823701,-2.4070481662539103,-0.080673154873879119,0.096267968699636705,0.17104635290254624,-3.9997799313663296,-0.82453090887768088,0.30950421256377947,-1.30204955929174,-1.2993954298448602,-0.68180113426373601,0.12342985731105813,0.0,0.0,-0.92593248849606713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,-1.5505945133557901,0.0,0.14349244809890832,-1.5276216600269299,-1.0987717753706998,0.78724855981420372,0.54129535805157136,-1.3001555879831102,-1.3003776802644298,-1.0819862922847099,-1.25856707018553,0.0,-1.0792125061091999,0.0,0.0,0.63755255182657433,0.32424925699906759,0.36578624856137204,0.13310363130457203,-1.0642879270951799,-1.1147947795674298,-4.9357628206651203,-1.5471000660426202,-5.4489258876302697,0.44364281824326307,-4.8125721865484099,-1.4070612133540099,-5.94700816370145,0.3321278215297418,0.14121359910316836,0.14902983123918107,-0.060434261853082268,-2.07600154736466,0.096267968699636705,0.17104635290254624,-0.15557288970872207,-1.35111793767362,0.30950421256377947,-0.0051213511421290669,-1.12325910965003,0.042323622427629368,0.12342985731105813,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8009244997101703,-4.9068494063644597,-1.43601918186957,0.097513732206036624,-4.3690940539239298,0.21046360956925883,-5.1128584629303608,0.44364281824326307,-4.3279563563961601,-1.082623647058,0.0039499294665984808,0.3321278215297418,0.14121359910316836,-3.14383375839612,-2.9044644900033503,-0.080673154873879119,0.096267968699636705,0.17104635290254624,-4.6507985857766201,0.14406220236536652,0.30950421256377947,-0.0051213511421290669,0.1220016482031578,-0.85962404719124408,0.12342985731105813,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,-1.31390057142061,-2.4757704979037403,0.097513732206036624,-2.12493439833464,0.0,0.49893714715658755,0.44364281824326307,-1.2814758172233001,0.0,0.0039499294665984808,0.3321278215297418,0.14121359910316836,-1.4748918887959399,-1.2083845357149099,-1.0701470596021199,0.0,-1.1958414350536,-0.15557288970872207,0.0,-1.4327137157622298,-0.0051213511421290669,0.1220016482031578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,-2.9909185183767497,0.0,0.0,0.068419670136588895,0.0,-2.8637819055458902,0.44364281824326307,-0.085887229296990303,0.0,0.0039499294665984808,-2.9203002283697299,-1.3461513725808301,-1.37093354679426,-0.060434261853082268,-0.080673154873879119,-2.7458393023044501,0.17104635290254624,-0.15557288970872207,0.0,-2.6896042615039999,0.0,0.0,0.0,0.0,0.0,0.0,-1.4899075332339902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,-5.3231952864980796,0.022633978016917914,0.097513732206036624,-4.8905954019945188,-1.72420484470979,0.49893714715658755,-5.4304742415435197,-4.7195927746648296,0.043954593451892017,0.0039499294665984808,0.3321278215297418,-2.6963838068777997,0.14902983123918107,-2.6929406447985094,-0.080673154873879119,-2.4837582009142403,-3.53362629522689,-5.24960750111949,-1.5057875990336698,-5.1137840332678497,-1.22418206958982,0.1220016482031578,0.042323622427629368,-1.55332607106571,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2214918486028599,-2.3255416937626401,-0.60643183592167005,-0.63521066775054391,-1.8543851439800803,0.0,-2.4240412753217404,0.44364281824326307,-0.085887229296990303,0.0,-1.82071863755856,0.3321278215297418,0.14121359910316836,-2.1087308267280398,-2.04898465921978,-0.080673154873879119,0.096267968699636705,0.17104635290254624,-0.15557288970872207,0.0,-1.9409931813133001,-0.0051213511421290669,0.1220016482031578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,-2.6310630459259201,0.47059067572549418,0.0,-3.3183566825214101,-2.6611564674830399,0.78724855981420372,0.54129535805157136,-2.8080528414156403,-2.62810546877146,0.0,0.3908080636828683,0.22417803517666055,-2.9751496551712799,0.15459139622910587,0.17542441629286953,-2.9468924784718196,-3.1351804219959902,-2.2944344018899705,-2.2761911395277798,-1.0579240405907,-1.1081288884374598,0.068419670136588895,0.0,0.49893714715658755,-2.0844150002252699,-1.90519624066892,0.0,-1.80709637908848,-2.15650861900026,0.14121359910316836,0.14902983123918107,-2.0323718065060499,-0.080673154873879119,0.096267968699636705,0.17104635290254624,-0.15557288970872207,0.0,-2.0777872189334596,-1.11882324271531,0.1220016482031578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.68352056523283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,-1.0139276733042399,0.0,-0.79961272991574495,0.40785240782524129,-0.071409396673721037,0.78724855981420372,-1.0026728707178001,-0.85016664182839607,0.42491262864776452,-0.70750659468611088,0.3908080636828683,0.0,-0.70569282678034795,0.0,0.0,0.63755255182657433,-0.76480042885340405,0.36578624856137204,0.13310363130457203,-0.62800023923862502,0.097513732206036624,-2.8988972098059795,0.0,0.49893714715658755,-3.1552398995565998,-2.9345616400155894,0.0,-3.5813209918246698,0.3321278215297418,0.14121359910316836,0.14902983123918107,-0.060434261853082268,-0.080673154873879119,0.096267968699636705,0.17104635290254624,-0.15557288970872207,0.0,0.30950421256377947,-0.66415095709389294,-0.66279713565152498,0.0,0.0,0.0,0.0,-1.4881445023872701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.44491726661150832,0.0,-0.65570839638987999,-0.8191351954701559,-0.58917902026834201,0.78724855981420372,0.54129535805157136,0.4713425340935255,-0.69728333472939397,-0.58017837545655104,0.3908080636828683,0.0,-0.5786910268934079,0.0,0.0,-0.60577679486892699,0.32424925699906759,-2.7170936108144104,0.13310363130457203,0.0,0.0,-2.6336626125151699,0.0,0.49893714715658755,0.44364281824326307,-0.085887229296990303,0.0,-3.1456464695289701,-2.9807404384015297,0.14121359910316836,-1.4660109366037299,-0.060434261853082268,-0.080673154873879119,-2.7795119071708103,-2.6194401038495201,-2.6849170485161604,0.0,-2.7279868124409901,0.0,0.0,0.0,0.0,0.0,0.0,0.43177106208882987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,0.13310363130457203,-1.9201461774502899,-1.8016259632203302,0.068419670136588895,0.21046360956925883,0.49893714715658755,0.44364281824326307,-0.085887229296990303,-1.10012648610325,0.0039499294665984808,-2.1109123366448799,-1.9990059900464801,0.14902983123918107,-1.0022553273579899,-0.080673154873879119,0.0,-0.991851859680423,-2.1687158565540798,0.14406220236536652,-2.1039651143523503,-1.0696609269451001,-1.0674805041308399,0.042323622427629368,-1.0897372695438801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5409167756036699,0.0,-1.5394825987899701,0.097513732206036624,0.068419670136588895,0.0,0.49893714715658755,0.44364281824326307,0.0,0.0,0.0,0.0,0.14121359910316836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1162332050105099,-0.98971249522002192,0.022633978016917914,-0.96216214495651009,-0.79010001258006091,0.0,-1.1323648067126899,0.44364281824326307,-0.085887229296990303,0.0,-0.81044863481416007,-0.97554769779419581,-0.99568752230706503,-1.1109812745280501,-0.91023118494773703,-0.80610202906451911,0.0,0.17104635290254624,-0.15557288970872207,0.0,0.30950421256377947,-0.97144780022483201,-0.96946757743355516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,0.0,0.022633978016917914,-0.94423214158553193,-0.99018137585274502,0.0,0.49893714715658755,-1.1979311884443702,0.0,0.0,0.0,0.0,0.14121359910316836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36578624856137204,0.13310363130457203,0.0,0.0,0.068419670136588895,0.21046360956925883,-1.3714443497138602,-1.70510798587367,-1.26854393968975,0.043954593451892017,-1.4188191819986697,-1.50816531338851,0.0,0.0,0.0,0.0,0.0,0.0,-1.7841626390213401,0.14406220236536652,0.30950421256377947,0.0,0.0,0.042323622427629368,0.12342985731105813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7187839246373793,-5.8902289608163798,-1.57291365564403,-1.6475578528905701,0.068419670136588895,0.21046360956925883,0.49893714715658755,0.44364281824326307,-5.3251217385114291,0.043954593451892017,0.0039499294665984808,0.3321278215297418,-3.0048077954119998,-3.2261606418683599,-2.9524679336148596,-2.5445777467885695,-3.0033787786228996,0.17104635290254624,-5.7207676190828201,0.14406220236536652,-5.8180353228388002,-1.6634581399022201,0.1220016482031578,0.042323622427629368,-1.23809711635595,0.0,0.0,0.43177106208882987,0.0,0.0,0.49096669012698235,0.0,-0.019553920418221536,0.65767228918317899,-0.98212982339575494,0.052816329153899944,-3.4354472802505698,-0.34949136181910739,-0.029403337285136617,-3.7814182463055896,0.3605305317795871,0.0,0.084412261103899197,-0.93159610950452787,-3.1226963896183104,0.21175039430756409,-2.28377659792854,-2.9622424537054699,-1.1056200838303702,-1.23186425592572,0.0,0.0,-1.0886387404462801,0.17351949266776856,-1.2387136886246899,-3.4861145870921804,0.090871843544981803,-0.98276937123226005,-2.1969241349784197,0.10409047178347809,0.77501300139658602,-3.5408986426587794,-0.86575310847696985,-0.14343897244395706,-0.082918333588031939,0.22597255487311738,0.042415732732164937,0.19949590833327588,0.14683769019737755,0.27022779896698429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
