"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
"1",6.37989110606306,0,7.12989539441287,6.53975711472259,6.60315880847683,6.3191495284619,6.76584068909628,6.07864659018163,4.90916023164763,5.89654035147256,6.81363739087009,0,5.56969387688958,0,0,5.90773521314073,6.7125973282086,9.92073220431702,7.81543977408021,0,0,8.75912499185129,0,9.39968394124272,9.74959092784256,7.77998711501907,0,13.6357594989596,8.83734591025483,8.65823189283939,9.5053129034517,8.71332654833849,10.3664673653881,9.03911465471513,10.2408479033711,7.84052516612905,0,9.4215085321568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",22.0283059932481,14.804164151016,13.3232787835482,34.6170983674994,35.9302951698545,35.1899946681345,36.2412580034811,35.8766662586582,34.2908975135804,11.0185699249771,37.9162275013129,26.3701190302707,22.0506197253261,0,0,34.9967135727456,27.0749507641544,9.87659621220657,7.78066994246855,0,0,8.72015683268996,0,9.35786602218923,9.70621632006068,7.74537500747942,0,17.9776084559922,8.79802975683597,8.61971259339227,9.46302505547093,8.67456214024108,10.3203483579974,8.99890085951639,10.1952877599302,7.80564373301029,0,9.37959351845822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",14.614178748227,8.40952087991586,9.91626459768739,16.0891097362468,15.6789890643474,16.0713164649767,17.1234616871786,14.4305233208907,14.0507707929753,8.20091335168284,17.2563207731599,7.10202638092933,14.3600461804187,0,0,13.9242346687929,17.5904948202736,0,0,0,0,0,0,0,0,0,0,7.01297272700822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",16.1234541515707,13.1757027025219,7.96667795555989,18.2645893685077,17.5547157433764,18.4709282062899,19.6451404256399,16.1555380965347,16.8021876402305,6.58857324456078,19.802553527052,11.1271723462953,16.5854667671956,0,0,15.543759894642,20.4333972411218,0,0,0,0,0,0,0,0,0,0,5.63418761942161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",-2.73935571898091,-1.50538363142234,-1.9128771972189,-4.22377861518342,-4.4016802546478,-4.27382573199683,-4.40538139538498,-4.3901673422869,-4.10703811169462,-1.58198079450811,-4.60737831720818,-2.94522469829869,-2.67820800738404,0,0,-4.28564119525251,-3.27857333564361,0,0,0,0,0,0,0,0,0,0,-1.35282348328428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-1.05346337316619,0,-1.17730593322858,-2.18541011918794,-2.42301083302912,-2.20119948601922,-2.21554450160818,-2.53812024793786,-2.17013771400447,-0.973651303040196,-2.38445053846349,-1.5202188197594,-0.91968160608182,0,0,-2.50027832171782,-1.10840064611145,0,0,0,0,0,0,0,0,0,0,-0.832613361588042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,-0.660878222311902,-0.796653603214086,-0.692092423677231,-0.656575923103256,-0.917237232446618,-0.812700546919154,0,-0.752827142540486,-0.908760498525403,0,0,0,-0.911486193749823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",0,0,0,-0.597837971819863,-0.720661928792865,-0.626074694117875,-0.593946062923151,-0.829743254067694,-0.735178176952753,0,-0.68101601298482,-0.82207510395467,0,0,0,-0.824540798918965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",-0.559949702518702,-0.820221510469647,0,-0.682120825684253,-0.633519220215188,-0.710311128484714,-0.752337613272653,-0.582901188529734,-0.704504745621617,0,-0.758812308697189,-0.692695206866461,-0.645067448547861,0,0,-0.556704789559953,-0.80511217426019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",-1.87981075677205,-1.81412139859506,0,-1.77752888740331,-1.74968651031287,-1.47161898112239,-1.80681510728188,-1.81892395618101,-1.54415296903014,0,0,0,-1.95342455418434,-1.91347624657881,-1.86042400263848,-1.53963119343057,-1.473434188202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72152131875525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
